,Fp1,TP10,F8,Fp2,AF7,AF3,AFz,FC4
Fp1,0.36469221835075494,0.0,0.0,0.29732868757259,0.0,0.0,0.33797909407665505,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.29003359462486,0.0,0.0,0.3796192609182531,0.0,0.0,0.3303471444568869,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.32201533406352684,0.0,0.0,0.3198247535596933,0.0,0.0,0.35815991237677985,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
