,bankssts-lh,cuneus-lh,entorhinal-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
cuneus-lh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
entorhinal-rh,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
insula-lh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
isthmuscingulate-rh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
lateralorbitofrontal-lh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
medialorbitofrontal-rh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
rostralanteriorcingulate-rh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
