,bankssts-lh,cuneus-lh,entorhinal-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.14814814814814814,0.13580246913580246,0.037037037037037035,0.12345679012345678,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111
cuneus-lh,0.14814814814814814,0.13580246913580246,0.037037037037037035,0.12345679012345678,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111
entorhinal-rh,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
insula-lh,0.14285714285714285,0.14285714285714285,0.03896103896103896,0.12987012987012986,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11688311688311688
isthmuscingulate-rh,0.14814814814814814,0.13580246913580246,0.037037037037037035,0.12345679012345678,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111
lateralorbitofrontal-lh,0.14814814814814814,0.13580246913580246,0.037037037037037035,0.12345679012345678,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111
medialorbitofrontal-rh,0.14814814814814814,0.13580246913580246,0.037037037037037035,0.12345679012345678,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111
rostralanteriorcingulate-rh,0.1388888888888889,0.1388888888888889,0.041666666666666664,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.125
