,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-rh,inferiorparietal-lh,insula-lh,lateralorbitofrontal-lh,rostralmiddlefrontal-lh,superiorparietal-lh
bankssts-lh,0.15942028985507245,0.13043478260869565,0.014492753623188406,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.13043478260869565,0.14492753623188406
caudalanteriorcingulate-lh,0.14705882352941177,0.1323529411764706,0.014705882352941176,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.14705882352941177
frontalpole-rh,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
inferiorparietal-lh,0.14705882352941177,0.1323529411764706,0.014705882352941176,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.14705882352941177
insula-lh,0.15942028985507245,0.13043478260869565,0.014492753623188406,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.13043478260869565,0.14492753623188406
lateralorbitofrontal-lh,0.15942028985507245,0.13043478260869565,0.014492753623188406,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.13043478260869565,0.14492753623188406
rostralmiddlefrontal-lh,0.14705882352941177,0.1323529411764706,0.014705882352941176,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.14705882352941177
superiorparietal-lh,0.15942028985507245,0.13043478260869565,0.014492753623188406,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.13043478260869565,0.14492753623188406
