,F7,FC5,F4,Fp2,AF7,AF3,AF8,F2
F7,0.5770609318996416,0.0,0.0,0.0,0.0,0.0,0.0,0.4229390681003584
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.33399602385685884,0.0,0.0,0.3359840954274354,0.33001988071570576,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.3163841807909605,0.0,0.0,0.3709981167608286,0.3126177024482109,0.0
AF8,0.0,0.0,0.334,0.0,0.0,0.334,0.332,0.0
F2,0.40418118466898956,0.0,0.0,0.0,0.0,0.0,0.0,0.5958188153310104
