,F7,FT9,TP9,FT10,F4,Fp2,AF7,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.5423076923076923,0.0,0.0,0.4576923076923077
Fp2,0.0,0.0,0.0,0.0,0.0,0.584,0.416,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.4891640866873065,0.5108359133126935,0.0
AF8,0.0,0.0,0.0,0.0,0.502092050209205,0.0,0.0,0.497907949790795
