,FC5,FT10,F4,Fp2,AF7,AF3,AFz,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.3557692307692308,0.0,0.0,0.6442307692307693,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
