,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.9132893496701225,0.0,0.0,0.0,0.0,0.0,0.0,0.08671065032987747
fusiform-rh,0.0,0.16398210290827742,0.13982102908277405,0.15324384787472037,0.12550335570469798,0.1436241610738255,0.15257270693512304,0.12125279642058165
inferiorparietal-rh,0.0,0.1480691779199242,0.15067519545131486,0.14380478559583038,0.1333807154702677,0.14949064202795545,0.1480691779199242,0.12651030561478321
insula-lh,0.0,0.15622880397919964,0.1376893511191499,0.16097671263848068,0.12480217047252996,0.14243725977843094,0.15215916798553017,0.12570653402667872
isthmuscingulate-rh,0.0,0.14608199273482098,0.14608199273482098,0.14218993253762324,0.14530358069538143,0.14608199273482098,0.14608199273482098,0.12817851582771148
lateraloccipital-rh,0.0,0.14910858995137763,0.14702477425329938,0.14563556378791387,0.13035424866867332,0.15142394072702015,0.1498031951840704,0.1266496874276453
lingual-rh,0.0,0.15493910690121787,0.14140730717185385,0.15133062697338745,0.12697338746053224,0.14636896707262065,0.15539016689219667,0.12359043752819125
rostralanteriorcingulate-rh,0.023185483870967742,0.1376008064516129,0.1350806451612903,0.14012096774193547,0.12474798387096774,0.1383568548387097,0.13860887096774194,0.1622983870967742
