,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.44243932794026136,0.0,0.03484754200373367,0.1761045426260112,0.1686372121966397,0.17797137523335407,0.0,0.0
frontalpole-rh,0.0,0.32169576059850374,0.2013715710723192,0.0,0.10255610972568578,0.0,0.20355361596009974,0.1708229426433915
fusiform-lh,0.017299969107198023,0.2014210688909484,0.29471733086190915,0.017299969107198023,0.17578004324992277,0.017299969107198023,0.18103181958603645,0.09514983008958913
fusiform-rh,0.09951117318435754,0.0,0.019553072625698324,0.35963687150837986,0.21124301675977653,0.3100558659217877,0.0,0.0
isthmuscingulate-rh,0.06661821705426356,0.0811531007751938,0.1378391472868217,0.14656007751937986,0.2921511627906977,0.14656007751937986,0.08236434108527131,0.04675387596899225
lateraloccipital-rh,0.09690444145356662,0.0,0.018842530282637954,0.2971063257065949,0.20356662180349933,0.3835800807537012,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2390829694323144,0.21251819505094613,0.0,0.1215429403202329,0.0,0.27729257641921395,0.14956331877729256
rostralanteriorcingulate-rh,0.0,0.26634382566585957,0.14818401937046005,0.0,0.09152542372881356,0.0,0.1980629539951574,0.29588377723970943
