,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.31135686941726926,0.2705231816248405,0.045512547851977884,0.03530412590387069,0.021692896639727774,0.0,0.17184176945980434,0.14376860910250958
frontalpole-rh,0.2628972348328518,0.30705736690053653,0.047874535699546014,0.04333470903838217,0.024762690879075525,0.0,0.16962443252166737,0.14444903012794058
fusiform-rh,0.04076086956521739,0.04425465838509317,0.3944099378881988,0.09161490683229814,0.13781055900621117,0.25232919254658387,0.023291925465838508,0.015527950310559006
isthmuscingulate-rh,0.04548071387449626,0.05814622913068509,0.13241220495106507,0.39378238341968913,0.2469775474956822,0.06217616580310881,0.04145077720207254,0.01957397812320092
lateraloccipital-rh,0.02749719416386083,0.03254769921436588,0.19584736251402918,0.24130190796857465,0.3832772166105499,0.08305274971941638,0.03647586980920314,0.0
parahippocampal-rh,0.0,0.0,0.34936575052854124,0.05919661733615222,0.08139534883720931,0.5021141649048626,0.0,0.007928118393234672
rostralanteriorcingulate-lh,0.1914594087282966,0.19474425152510558,0.029094321914594087,0.0337869544814641,0.03050211168465509,0.0,0.37916471140309715,0.14124824026278743
rostralanteriorcingulate-rh,0.1665840356965791,0.17352503718393653,0.02181457610312345,0.017848289538919187,0.0,0.00842835894893406,0.14724838869608328,0.4645513138324244
