,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23016905071521457,0.23146944083224968,0.13914174252275682,0.0754226267880364,0.06631989596879063,0.0,0.1716514954486346,0.0858257477243173
frontalpole-rh,0.20022497187851518,0.25646794150731156,0.13048368953880765,0.07536557930258718,0.06749156355455568,0.0,0.19572553430821146,0.07424071991001124
fusiform-rh,0.08339952343129468,0.09054805401111994,0.29547259729944403,0.14297061159650518,0.1675933280381255,0.1596505162827641,0.04765687053216839,0.012708498808578236
isthmuscingulate-rh,0.053794428434197884,0.06243996157540826,0.1690682036503362,0.29971181556195964,0.29394812680115273,0.05187319884726225,0.069164265129683,0.0
lateraloccipital-rh,0.04375,0.05178571428571429,0.18482142857142858,0.2732142857142857,0.30625,0.08214285714285714,0.05803571428571429,0.0
parahippocampal-rh,0.0,0.0,0.3344316309719934,0.09225700164744646,0.15485996705107083,0.4184514003294893,0.0,0.0
rostralanteriorcingulate-lh,0.1561771561771562,0.20512820512820512,0.07226107226107226,0.08391608391608392,0.07575757575757576,0.0,0.3298368298368298,0.07692307692307693
rostralanteriorcingulate-rh,0.23487544483985764,0.23487544483985764,0.06405693950177936,0.0,0.0,0.0,0.23487544483985764,0.2313167259786477
