,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.11403508771929824,0.0,0.07456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.1162280701754386,0.0,0.1162280701754386,0.0,0.0,0.0,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162280701754386,0.1162280701754386,0.0,0.1162280701754386,0.0,0.0,0.0,0.0,0.1162280701754386,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
F7,0.0,0.0,0.0,0.09471919530595138,0.09220452640402348,0.0,0.0,0.0,0.0,0.0,0.0,0.06370494551550712,0.0,0.030176026823134954,0.0,0.08130762782900251,0.0,0.09555741827326068,0.0,0.06705783738474434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09555741827326068,0.0,0.0,0.0,0.06370494551550712,0.0,0.0,0.050293378038558254,0.0,0.003352891869237217,0.0,0.0,0.09555741827326068,0.0,0.0,0.0,0.0,0.09555741827326068,0.07124895222129086
FT9,0.0,0.0,0.015119697606047878,0.04535909281814364,0.1125577488450231,0.0,0.0,0.0,0.0,0.0,0.0,0.09113817723645527,0.0,0.06425871482570349,0.0,0.039479210415791686,0.0,0.07391852162956741,0.0,0.031499370012599746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07097858042839143,0.0,0.0,0.0,0.09113817723645527,0.01889962200755985,0.0,0.09281814363712726,0.0,0.0,0.0,0.0,0.11339773204535909,0.0,0.0,0.0,0.0,0.10373792524149517,0.03569928601427971
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.1801505174035748,0.0,0.13452492944496708,0.08984007525870179,0.016933207902163686,0.0,0.06679209783631232,0.0,0.05973659454374412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08231420507996237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349952963311383,0.0,0.0380997177798683,0.05409219190968956,0.0,0.0,0.0,0.0,0.1425211665098777,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077534791252485,0.0,0.13220675944333996,0.0,0.03479125248508946,0.0,0.1411530815109344,0.007952286282306162,0.0,0.0,0.0,0.14015904572564614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578528827037773,0.20874751491053678,0.0,0.016898608349900597,0.0,0.0,0.0,0.0,0.008946322067594433,0.0,0.0,0.0,0.05168986083499006,0.013916500994035786,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.14078881677483773,0.0,0.21018472291562657,0.044932601098352475,0.042436345481777334,0.0,0.14028956565152273,0.0,0.040439340988517224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042935596605092365,0.0,0.01797304043934099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13130304543185223,0.0,0.05292061907139291,0.034947578632051925,0.0,0.0,0.0,0.0,0.10084872690963555,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.10684931506849316,0.07178082191780821,0.05150684931506849,0.18684931506849314,0.0,0.0,0.0,0.03506849315068493,0.059726027397260274,0.0,0.0,0.0,0.049315068493150684,0.0,0.0,0.0,0.0,0.0,0.0,0.10301369863013699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07342465753424658,0.0,0.0,0.0652054794520548,0.0,0.0,0.05315068493150685,0.0,0.0,0.0,0.0,0.1441095890410959,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.08395061728395062,0.0,0.20987654320987653,0.0,0.2074074074074074,0.0,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0049382716049382715,0.0,0.0
O1,0.0,0.0,0.020106221547799695,0.028072837632776935,0.08080424886191198,0.0,0.0,0.014036418816388467,0.0,0.0,0.0,0.12215477996965099,0.0,0.09939301972685888,0.0,0.022003034901365705,0.0,0.05386949924127466,0.0034142640364188165,0.015553869499241275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04324734446130501,0.0,0.0,0.0,0.12253414264036419,0.05614567526555387,0.0,0.1062215477996965,0.0,0.0,0.0,0.0,0.10015174506828528,0.0,0.0,0.0,0.0,0.08763277693474962,0.02465857359635812
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.10275502606105734,0.0,0.20625465376023827,0.0,0.06329113924050633,0.0,0.2956068503350707,0.0,0.0037230081906180195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09233060312732688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975428145941921,0.011913626209977662,0.07892777364110201,0.0,0.004467609828741623,0.0,0.0,0.0,0.04318689501116903,0.0,0.0
O2,0.0,0.0,0.02015209125475285,0.012927756653992395,0.05665399239543726,0.0,0.0,0.05475285171102662,0.0,0.025095057034220533,0.0,0.09809885931558936,0.0,0.16387832699619773,0.0,0.006844106463878327,0.0,0.03878326996197719,0.04410646387832699,0.00038022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02091254752851711,0.0,0.0,0.0,0.09847908745247148,0.1220532319391635,0.0,0.08783269961977186,0.0,0.0,0.0,0.0,0.07604562737642585,0.0,0.0,0.0,0.0,0.0634980988593156,0.009505703422053232
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.13870967741935483,0.0064516129032258064,0.08924731182795699,0.11505376344086021,0.0,0.0,0.007526881720430108,0.0,0.14731182795698924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00967741935483871,0.0,0.0,0.13010752688172042,0.0,0.0,0.12365591397849462,0.0,0.0,0.0,0.0,0.14838709677419354,0.0,0.0
TP10,0.0,0.0,0.0,0.08175061932287365,0.08092485549132948,0.0,0.0,0.0,0.0,0.0,0.0,0.0495458298926507,0.0,0.016515276630883566,0.0,0.10652353426919901,0.0,0.08257638315441784,0.0,0.08670520231213873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10817506193228736,0.0,0.0,0.0,0.0495458298926507,0.0,0.0,0.042939719240297276,0.0,0.023947151114781174,0.0,0.0,0.10817506193228736,0.0,0.0,0.0,0.0,0.09744013212221304,0.06523534269199009
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.016411378555798686,0.06236323851203501,0.09737417943107221,0.0,0.0,0.0,0.0,0.0,0.0,0.0787746170678337,0.0,0.05689277899343545,0.0,0.053610503282275714,0.0,0.09956236323851203,0.0,0.04431072210065645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07385120350109409,0.0,0.0,0.0,0.0787746170678337,0.021334792122538294,0.0,0.0700218818380744,0.0,0.002735229759299781,0.0,0.0,0.10010940919037199,0.0,0.0,0.0,0.0,0.09737417943107221,0.04649890590809628
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559633027522937,0.0,0.14067278287461774,0.0,0.010703363914373088,0.0,0.1743119266055046,0.0,0.0,0.0,0.0,0.21406727828746178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012232415902140673,0.21559633027522937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016819571865443424,0.0,0.0
FC6,0.0,0.0,0.0,0.08023483365949119,0.07534246575342465,0.0,0.0,0.0,0.0,0.0,0.0,0.04207436399217221,0.0,0.0029354207436399216,0.0,0.10469667318982387,0.0,0.0812133072407045,0.0,0.11448140900195694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11545988258317025,0.0,0.0,0.0,0.04207436399217221,0.0,0.0,0.026418786692759294,0.0,0.040117416829745595,0.0,0.0,0.11545988258317025,0.0,0.0,0.0,0.0,0.09882583170254403,0.060665362035225046
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.16003616636528029,0.0,0.081374321880651,0.16998191681735986,0.0,0.0,0.0,0.0,0.0705244122965642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735985533453888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09855334538878843,0.0,0.0,0.0705244122965642,0.0,0.0,0.0,0.0,0.17540687160940324,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10658307210031348,0.0,0.009404388714733543,0.0,0.3824451410658307,0.0,0.0,0.0,0.0,0.0,0.0,0.006269592476489028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949843260188088,0.006269592476489028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06269592476489028,0.0,0.0,0.03134796238244514,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.06212534059945504,0.09427792915531336,0.0,0.0,0.0,0.0,0.0,0.0,0.06430517711171663,0.0,0.03106267029972752,0.0,0.07084468664850137,0.0,0.07465940054495913,0.0,0.06376021798365122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11771117166212534,0.0,0.0,0.0,0.06430517711171663,0.0,0.0,0.06920980926430517,0.0,0.0223433242506812,0.0,0.0,0.11880108991825614,0.0,0.0,0.0,0.0,0.1002724795640327,0.04632152588555858
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.020075757575757577,0.02803030303030303,0.08068181818181819,0.0,0.0,0.014393939393939395,0.0,0.0,0.0,0.12196969696969696,0.0,0.09962121212121212,0.0,0.02196969696969697,0.0,0.05378787878787879,0.003787878787878788,0.01553030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04318181818181818,0.0,0.0,0.0,0.12234848484848485,0.05643939393939394,0.0,0.10606060606060606,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0875,0.02462121212121212
PO3,0.0,0.0,0.02684903748733536,0.0,0.021783181357649443,0.0,0.0005065856129685917,0.10638297872340426,0.0,0.06889564336372847,0.0,0.0729483282674772,0.0,0.16058763931104356,0.005572441742654508,0.0,0.0,0.018743667679837893,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734549138804458,0.2127659574468085,0.0,0.05927051671732523,0.0,0.0,0.0,0.0,0.04356636271529889,0.0,0.0,0.0,0.030395136778115502,0.02684903748733536,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.021676891615541923,0.023721881390593048,0.08957055214723926,0.0,0.0,0.007770961145194274,0.0,0.0,0.0,0.11533742331288344,0.0,0.09611451942740286,0.0,0.020040899795501024,0.0,0.051533742331288344,0.0,0.010224948875255624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050715746421267895,0.0,0.0,0.0,0.11533742331288344,0.04948875255623722,0.0,0.12474437627811862,0.0,0.0,0.0,0.0,0.11206543967280164,0.0,0.0,0.0,0.0,0.09161554192229039,0.020040899795501024
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.1574585635359116,0.0,0.1464088397790055,0.06353591160220995,0.028729281767955802,0.0,0.07458563535911603,0.0,0.06574585635359116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05911602209944752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16574585635359115,0.0,0.05359116022099448,0.05966850828729282,0.0,0.0,0.0,0.0,0.12541436464088399,0.0,0.0
P6,0.0,0.0,0.0,0.020134228187919462,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04697986577181208,0.0,0.0,0.1040268456375839,0.0,0.02348993288590604,0.0,0.14429530201342283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06040268456375839,0.14429530201342283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19798657718120805,0.0,0.0,0.17114093959731544,0.0,0.0,0.0,0.0,0.08389261744966443,0.0
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.13166666666666665,0.0,0.17666666666666667,0.0,0.10333333333333333,0.0,0.17666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.07833333333333334,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.14127764127764128,0.0,0.08845208845208845,0.1167076167076167,0.0,0.0,0.0,0.0,0.14127764127764128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09582309582309582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.14004914004914004,0.0,0.0,0.0,0.0,0.14127764127764128,0.0,0.0
C2,0.0,0.0,0.016992625841615903,0.03655017633857006,0.08656620711766592,0.0,0.0,0.003526771401090093,0.0,0.0,0.0,0.08592497595383136,0.0012824623276691247,0.06540557871112536,0.0,0.041680025649246555,0.0,0.058672651490862454,0.0,0.03783263866623918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025649246553382495,0.06957358127605001,0.0,0.0,0.0,0.08592497595383136,0.028855402372555305,0.0,0.08881051619108689,0.0,0.015710163513946777,0.0,0.0,0.15229240141070857,0.0,0.0,0.0,0.0,0.09458159666559794,0.0272523244629689
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.14681970349115256,0.02391200382592061,0.09851745576279292,0.12482065997130559,0.001912960306073649,0.0,0.02965088474414156,0.0,0.06599713055954089,0.0,0.0,0.0,0.00430416068866571,0.0,0.0,0.0,0.0,0.0,0.0,0.09277857484457197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026781444285031087,0.0,0.0,0.11047345767575323,0.0,0.0234337637494022,0.05499760879961741,0.0,0.0,0.0,0.0,0.1956001912960306,0.0,0.0
AF4,0.0,0.0,0.01,0.04384615384615385,0.095,0.0,0.0,0.006153846153846154,0.0,0.0,0.0,0.09038461538461538,0.0,0.06576923076923077,0.0,0.04461538461538461,0.0,0.06923076923076923,0.0,0.03807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.09038461538461538,0.021923076923076924,0.0,0.08692307692307692,0.0,0.008846153846153846,0.0,0.0,0.11269230769230769,0.0,0.0,0.0,0.0,0.11423076923076923,0.032692307692307694
F2,0.0,0.0,0.0,0.09013785790031813,0.09013785790031813,0.0,0.0,0.0,0.0,0.0,0.0,0.07104984093319194,0.0,0.02863202545068929,0.0,0.0816542948038176,0.0,0.09013785790031813,0.0,0.06362672322375397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09013785790031813,0.0,0.0,0.0,0.07104984093319194,0.0,0.0,0.05408271474019088,0.0,0.0,0.0,0.0,0.09013785790031813,0.0,0.0,0.0,0.0,0.09013785790031813,0.08907741251325557
