,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.23922902494331066,0.2171201814058957,0.13038548752834467,0.0,0.0,0.0,0.21031746031746032,0.20294784580498867
caudalanteriorcingulate-rh,0.1815165876777251,0.2786729857819905,0.1080568720379147,0.0,0.0,0.011848341232227487,0.18056872037914692,0.23933649289099526
frontalpole-rh,0.19574468085106383,0.19234042553191488,0.2621276595744681,0.0,0.0,0.0,0.17702127659574468,0.1727659574468085
insula-rh,0.0,0.0,0.0,0.5712669683257918,0.24547511312217193,0.1832579185520362,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.18039538714991762,0.4596375617792422,0.3599670510708402,0.0,0.0
pericalcarine-rh,0.0,0.018459069020866775,0.0,0.13162118780096307,0.35553772070626005,0.4823434991974318,0.0056179775280898875,0.006420545746388443
rostralanteriorcingulate-lh,0.17096774193548386,0.1774193548387097,0.09769585253456221,0.0,0.0,0.002304147465437788,0.3,0.25161290322580643
rostralanteriorcingulate-rh,0.15164279696714406,0.21398483572030327,0.08719460825610784,0.0,0.0,0.004212299915754001,0.22830665543386688,0.3146588037068239
