,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2504378283712785,0.2084063047285464,0.1628721541155867,0.0,0.0,0.0,0.20490367775831875,0.1733800350262697
caudalanteriorcingulate-rh,0.23705179282868527,0.2350597609561753,0.18127490039840638,0.0,0.0,0.0,0.19123505976095617,0.1553784860557769
frontalpole-rh,0.23846153846153847,0.2282051282051282,0.2358974358974359,0.0,0.0,0.0,0.1717948717948718,0.12564102564102564
insula-rh,0.0,0.0,0.0,0.7361111111111112,0.2638888888888889,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.17346938775510204,0.5408163265306123,0.2857142857142857,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.25925925925925924,0.7407407407407407,0.0,0.0
rostralanteriorcingulate-lh,0.22037037037037038,0.1814814814814815,0.12777777777777777,0.0,0.0,0.0,0.25925925925925924,0.2111111111111111
rostralanteriorcingulate-rh,0.22004357298474944,0.17429193899782136,0.1111111111111111,0.0,0.0,0.0,0.24836601307189543,0.24618736383442266
