,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.7939632545931758,0.0,0.09448818897637795,0.0,0.007874015748031496,0.0,0.1036745406824147,0.0
frontalpole-lh,0.0,0.5911251980982567,0.13946117274167988,0.03803486529318542,0.14580031695721077,0.08557844690966719,0.0,0.0
frontalpole-rh,0.10194902548725637,0.13493253373313344,0.5262368815592204,0.0,0.2368815592203898,0.0,0.0,0.0
fusiform-lh,0.0,0.03724928366762178,0.0,0.660458452722063,0.27650429799426934,0.0,0.025787965616045846,0.0
isthmuscingulate-rh,0.007054673721340388,0.08289241622574955,0.13932980599647266,0.16666666666666666,0.5520282186948854,0.0,0.05202821869488536,0.0
parahippocampal-rh,0.0,0.09722222222222222,0.0,0.0,0.0,0.9027777777777778,0.0,0.0
rostralanteriorcingulate-lh,0.13822525597269625,0.0,0.0,0.027303754266211604,0.09726962457337884,0.0,0.7372013651877133,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
