,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.14994487320837926,0.12238147739801543,0.14112458654906285,0.10915104740904079,0.1278941565600882,0.13230429988974643,0.1278941565600882,0.08930540242557883
frontalpole-lh,0.08276385725132877,0.1571753986332574,0.12984054669703873,0.12680334092634776,0.11769172361427487,0.1419893697798026,0.14350797266514806,0.10022779043280182
frontalpole-rh,0.10361842105263158,0.14391447368421054,0.16365131578947367,0.10855263157894737,0.12417763157894737,0.14144736842105263,0.1356907894736842,0.07894736842105263
medialorbitofrontal-lh,0.0815811606391926,0.13793103448275862,0.10765349032800672,0.15138772077375945,0.12195121951219512,0.13540790580319595,0.13961312026913372,0.12447434819175777
medialorbitofrontal-rh,0.09710391822827939,0.13202725724020442,0.1252129471890971,0.12691652470187392,0.13969335604770017,0.141396933560477,0.141396933560477,0.09625212947189098
rostralanteriorcingulate-lh,0.08865514650638617,0.14049586776859505,0.12622088655146507,0.12396694214876033,0.1247182569496619,0.15101427498121714,0.14800901577761083,0.09691960931630353
rostralanteriorcingulate-rh,0.08597285067873303,0.1425339366515837,0.12141779788838612,0.1282051282051282,0.1244343891402715,0.14630467571644043,0.15007541478129713,0.10105580693815988
rostralmiddlefrontal-lh,0.07915831663326653,0.1282565130260521,0.09218436873747494,0.14428857715430862,0.1092184368737475,0.125250501002004,0.13026052104208416,0.19138276553106212
