,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.17183098591549295,0.10950704225352113,0.12042253521126761,0.12007042253521127,0.11971830985915492,0.12922535211267605,0.12147887323943662,0.10774647887323943
frontalpole-lh,0.07795156407669021,0.16296670030272453,0.12058526740665994,0.14127144298688193,0.13319878910191726,0.12714429868819374,0.12714429868819374,0.10973763874873865
frontalpole-rh,0.0955841252096143,0.13471212968138624,0.1542761319172722,0.12269424259362773,0.12884292901062047,0.12996087199552822,0.1335941866964785,0.10033538289547234
medialorbitofrontal-lh,0.08466533466533467,0.1386113886113886,0.10764235764235765,0.16333666333666333,0.12937062937062938,0.12887112887112886,0.12162837162837163,0.1258741258741259
medialorbitofrontal-rh,0.0872258064516129,0.13470967741935483,0.11638709677419355,0.13548387096774195,0.14967741935483872,0.1336774193548387,0.1318709677419355,0.11096774193548387
rostralanteriorcingulate-lh,0.09356575237118687,0.1281722635221738,0.11714944885926686,0.13329915406306075,0.132017431427839,0.14842348115867726,0.13586259933350422,0.11150986926429121
rostralanteriorcingulate-rh,0.08960292580982236,0.13087774294670845,0.12225705329153605,0.12878787878787878,0.13322884012539185,0.13871473354231975,0.14733542319749215,0.10919540229885058
rostralmiddlefrontal-lh,0.08768873403019745,0.12456445993031359,0.1019163763066202,0.1440185830429733,0.12311265969802555,0.12456445993031359,0.12020905923344948,0.17392566782810684
