,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.21212121212121213,0.21212121212121213,0.12121212121212122,0.0,0.0,0.21212121212121213,0.15151515151515152,0.09090909090909091
caudalmiddlefrontal-rh,0.21212121212121213,0.21212121212121213,0.12121212121212122,0.0,0.0,0.21212121212121213,0.15151515151515152,0.09090909090909091
parsopercularis-lh,0.2,0.2,0.15,0.0,0.0,0.2,0.15,0.1
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-lh,0.21212121212121213,0.21212121212121213,0.12121212121212122,0.0,0.0,0.21212121212121213,0.15151515151515152,0.09090909090909091
superiortemporal-rh,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.0,0.0,0.19230769230769232,0.15384615384615385,0.11538461538461539
supramarginal-rh,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.17647058823529413,0.17647058823529413,0.11764705882352941
