,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.24444444444444444,0.2,0.1,0.044444444444444446,0.23333333333333334,0.14444444444444443,0.0,0.03333333333333333
inferiorparietal-rh,0.16363636363636364,0.3181818181818182,0.07272727272727272,0.06363636363636363,0.14545454545454545,0.1,0.0,0.13636363636363635
parsopercularis-lh,0.20588235294117646,0.11764705882352941,0.4117647058823529,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.0,0.029411764705882353
parstriangularis-rh,0.0851063829787234,0.14893617021276595,0.0,0.46808510638297873,0.06382978723404255,0.1276595744680851,0.10638297872340426,0.0
rostralmiddlefrontal-lh,0.24705882352941178,0.18823529411764706,0.10588235294117647,0.03529411764705882,0.23529411764705882,0.15294117647058825,0.011764705882352941,0.023529411764705882
superiorfrontal-lh,0.2236842105263158,0.19736842105263158,0.039473684210526314,0.06578947368421052,0.2236842105263158,0.2236842105263158,0.02631578947368421,0.0
superiortemporal-lh,0.07142857142857142,0.0,0.0,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.5714285714285714,0.0
superiortemporal-rh,0.09803921568627451,0.27450980392156865,0.058823529411764705,0.0,0.0784313725490196,0.0,0.0,0.49019607843137253
