,Fp1,FT9,FT10,F8,Fp2,AF3,F5,AF8
Fp1,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
FT9,0.0,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.0,0.0,0.0,0.0
FT10,0.0,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.0
F8,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
