,Fp1,F3,FT9,FT10,Fp2,AFz,AF4,F2
Fp1,0.3275862068965517,0.0,0.0,0.0,0.3103448275862069,0.3620689655172414,0.0,0.0
F3,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
FT9,0.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3333333333333333,0.0,0.0,0.0,0.3157894736842105,0.3508771929824561,0.0,0.0
AFz,0.3275862068965517,0.0,0.0,0.0,0.3103448275862069,0.3620689655172414,0.0,0.0
AF4,0.0,0.04,0.12,0.0,0.0,0.0,0.4,0.44
F2,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.36666666666666664,0.5
