,Fp1,F3,FT9,FT10,Fp2,AFz,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.8,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4
F2,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
