,Fp1,FT10,Fp2,AF3,F5,P1,AF8,AF4
Fp1,0.3469387755102041,0.01020408163265306,0.35714285714285715,0.0,0.2755102040816326,0.0,0.0,0.01020408163265306
FT10,0.0,0.192,0.0,0.208,0.0,0.184,0.208,0.208
Fp2,0.34951456310679613,0.009708737864077669,0.3592233009708738,0.0,0.27184466019417475,0.0,0.0,0.009708737864077669
AF3,0.0,0.13714285714285715,0.0,0.2571428571428571,0.0,0.13142857142857142,0.24,0.2342857142857143
F5,0.32926829268292684,0.012195121951219513,0.32926829268292684,0.0,0.3170731707317073,0.0,0.0,0.012195121951219513
P1,0.0,0.19658119658119658,0.0,0.20512820512820512,0.0,0.18803418803418803,0.20512820512820512,0.20512820512820512
AF8,0.0,0.1437125748502994,0.0,0.24550898203592814,0.0,0.1377245508982036,0.23952095808383234,0.23353293413173654
AF4,0.0,0.14534883720930233,0.0,0.2441860465116279,0.0,0.13953488372093023,0.23837209302325582,0.23255813953488372
