,Fp1,FT9,FT10,F8,Fp2,AF3,F5,AF8
Fp1,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
FT9,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0
FT10,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
AF3,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
