,inferiorparietal-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.3142857142857143,0.0,0.0,0.26285714285714284,0.017142857142857144,0.0,0.14285714285714285,0.26285714285714284
precentral-lh,0.0,0.44,0.0,0.0,0.06666666666666667,0.0,0.28,0.21333333333333335
rostralmiddlefrontal-lh,0.0,0.0,0.6071428571428571,0.39285714285714285,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.2037037037037037,0.0,0.09259259259259259,0.4305555555555556,0.0,0.0,0.10648148148148148,0.16666666666666666
superiorfrontal-lh,0.036585365853658534,0.06097560975609756,0.0,0.012195121951219513,0.2926829268292683,0.0,0.3170731707317073,0.2804878048780488
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.43478260869565216,0.0
superiortemporal-lh,0.09803921568627451,0.08235294117647059,0.0,0.09411764705882353,0.09803921568627451,0.03529411764705882,0.3568627450980392,0.23529411764705882
supramarginal-lh,0.17712177121771217,0.05166051660516605,0.0,0.13653136531365315,0.09225092250922509,0.0,0.22140221402214022,0.3210332103321033
