,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,transversetemporal-rh
bankssts-lh,0.17857142857142858,0.10714285714285714,0.0,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.14285714285714285,0.21428571428571427
caudalanteriorcingulate-lh,0.1388888888888889,0.1388888888888889,0.0,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.1111111111111111
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.12195121951219512,0.14634146341463414,0.0,0.14634146341463414,0.17073170731707318,0.14634146341463414,0.17073170731707318,0.0975609756097561
paracentral-rh,0.15789473684210525,0.13157894736842105,0.0,0.13157894736842105,0.15789473684210525,0.13157894736842105,0.15789473684210525,0.13157894736842105
posteriorcingulate-lh,0.1388888888888889,0.1388888888888889,0.0,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.1111111111111111
posteriorcingulate-rh,0.15789473684210525,0.13157894736842105,0.0,0.13157894736842105,0.15789473684210525,0.13157894736842105,0.15789473684210525,0.13157894736842105
transversetemporal-rh,0.19047619047619047,0.09523809523809523,0.0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.23809523809523808
