,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.531986531986532,0.04713804713804714,0.13468013468013468,0.0,0.08080808080808081,0.2053872053872054,0.0,0.0
frontalpole-lh,0.05389221556886228,0.7784431137724551,0.16766467065868262,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.1390728476821192,0.07947019867549669,0.6225165562913907,0.0,0.0,0.1357615894039735,0.0,0.023178807947019868
parahippocampal-rh,0.0,0.0,0.0,0.9428571428571428,0.05714285714285714,0.0,0.0,0.0
parsorbitalis-lh,0.10852713178294573,0.0,0.0,0.046511627906976744,0.6589147286821705,0.12790697674418605,0.05813953488372093,0.0
temporalpole-lh,0.2191358024691358,0.0,0.12654320987654322,0.0,0.09876543209876543,0.5555555555555556,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.07539682539682539,0.003968253968253968,0.7063492063492064,0.21428571428571427
transversetemporal-rh,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.22807017543859648,0.7324561403508771
