,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.46582278481012657,0.0,0.06582278481012659,0.11645569620253164,0.23544303797468355,0.05822784810126582,0.05822784810126582,0.0
frontalpole-lh,0.0,0.6975308641975309,0.2716049382716049,0.0,0.0,0.0,0.0,0.030864197530864196
frontalpole-rh,0.08191126279863481,0.15017064846416384,0.5938566552901023,0.08191126279863481,0.08873720136518772,0.0,0.0034129692832764505,0.0
isthmuscingulate-rh,0.134375,0.0,0.06875,0.471875,0.184375,0.021875,0.084375,0.034375
parahippocampal-rh,0.2064676616915423,0.0,0.05970149253731343,0.13432835820895522,0.4552238805970149,0.06965174129353234,0.03731343283582089,0.03731343283582089
pericalcarine-rh,0.08045977011494253,0.0,0.0,0.0421455938697318,0.12260536398467432,0.6551724137931034,0.04597701149425287,0.05363984674329502
temporalpole-rh,0.04844290657439446,0.0,0.0,0.08304498269896193,0.031141868512110725,0.03806228373702422,0.6643598615916955,0.13494809688581316
transversetemporal-rh,0.0,0.011904761904761904,0.0,0.04365079365079365,0.04365079365079365,0.07142857142857142,0.1388888888888889,0.6904761904761905
