,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.8089430894308943,0.0,0.016260162601626018,0.0,0.0,0.012195121951219513,0.12601626016260162,0.036585365853658534
frontalpole-lh,0.0,0.4411764705882353,0.3552036199095023,0.083710407239819,0.049773755656108594,0.07013574660633484,0.0,0.0
frontalpole-rh,0.004415011037527594,0.3576158940397351,0.4613686534216336,0.08609271523178808,0.017660044150110375,0.052980132450331126,0.0,0.019867549668874173
parahippocampal-rh,0.0,0.19069767441860466,0.2,0.5720930232558139,0.0,0.037209302325581395,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.075,0.016666666666666666,0.0,0.6458333333333334,0.2625,0.0,0.0
rostralanteriorcingulate-rh,0.01488095238095238,0.08928571428571429,0.06845238095238096,0.011904761904761904,0.1875,0.5535714285714286,0.0744047619047619,0.0
temporalpole-lh,0.17777777777777778,0.0,0.0,0.0,0.0,0.10666666666666667,0.7155555555555555,0.0
temporalpole-rh,0.09016393442622951,0.0,0.07377049180327869,0.0,0.0,0.0,0.0,0.8360655737704918
