,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.484149855907781,0.2881844380403458,0.0,0.0,0.12968299711815562,0.09798270893371758,0.0,0.0
frontalpole-rh,0.3068181818181818,0.3664772727272727,0.0,0.0,0.14772727272727273,0.17897727272727273,0.0,0.0
fusiform-lh,0.0,0.0,0.7441860465116279,0.0,0.0,0.0,0.2558139534883721,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.7339449541284404,0.13761467889908258,0.0,0.0,0.12844036697247707
medialorbitofrontal-rh,0.11611374407582939,0.13270142180094788,0.0,0.052132701421800945,0.490521327014218,0.11374407582938388,0.0,0.0947867298578199
rostralanteriorcingulate-rh,0.134185303514377,0.2268370607028754,0.0,0.0,0.1757188498402556,0.4472843450479233,0.0,0.01597444089456869
temporalpole-lh,0.0,0.0,0.20640569395017794,0.0,0.0,0.0,0.7651245551601423,0.028469750889679714
temporalpole-rh,0.0,0.0,0.0,0.08661417322834646,0.1732283464566929,0.027559055118110236,0.03937007874015748,0.6732283464566929
