,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.4866666666666667,0.09333333333333334,0.0,0.0,0.0,0.02666666666666667,0.3933333333333333,0.0
frontalpole-rh,0.09090909090909091,0.6454545454545455,0.0,0.0,0.0,0.20909090909090908,0.05454545454545454,0.0
fusiform-rh,0.0,0.0,0.45323741007194246,0.2158273381294964,0.28776978417266186,0.0,0.0,0.04316546762589928
inferiortemporal-rh,0.0,0.0,0.29906542056074764,0.4766355140186916,0.18691588785046728,0.0,0.0,0.037383177570093455
parahippocampal-rh,0.0,0.0,0.36633663366336633,0.15841584158415842,0.4158415841584158,0.0,0.0,0.0594059405940594
rostralanteriorcingulate-lh,0.017857142857142856,0.20535714285714285,0.0,0.0,0.0,0.7232142857142857,0.05357142857142857,0.0
rostralanteriorcingulate-rh,0.3597560975609756,0.06097560975609756,0.0,0.0,0.0,0.06097560975609756,0.5182926829268293,0.0
transversetemporal-rh,0.0,0.0,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.0,0.0,0.873015873015873
