,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.29591836734693877,0.3163265306122449,0.0,0.07142857142857142,0.14285714285714285,0.0,0.17346938775510204,0.0
frontalpole-rh,0.2564102564102564,0.37606837606837606,0.0,0.05982905982905983,0.1282051282051282,0.0,0.1794871794871795,0.0
isthmuscingulate-rh,0.0,0.0,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0,0.0
medialorbitofrontal-lh,0.23333333333333334,0.23333333333333334,0.0,0.2,0.23333333333333334,0.0,0.1,0.0
medialorbitofrontal-rh,0.20454545454545456,0.2159090909090909,0.0,0.07954545454545454,0.4318181818181818,0.0,0.06818181818181818,0.0
parahippocampal-rh,0.0,0.0,0.4666666666666667,0.0,0.0,0.5333333333333333,0.0,0.0
rostralanteriorcingulate-rh,0.22413793103448276,0.3620689655172414,0.0,0.017241379310344827,0.06896551724137931,0.0,0.3275862068965517,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
