,Fz,F3,F7,FT9,FC5,FC1,C3,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.022727272727272728,0.02727272727272727,0.0,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.0,0.0,0.02727272727272727,0.0,0.0,0.02727272727272727,0.0,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.0,0.004545454545454545,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.0,0.0,0.0,0.0,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.022727272727272728,0.0,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.0,0.0,0.0,0.02727272727272727,0.02727272727272727,0.0,0.0,0.02727272727272727,0.0,0.0,0.00909090909090909,0.02727272727272727,0.0,0.02727272727272727,0.013636363636363636,0.02727272727272727
F3,0.008415147265077139,0.030855539971949508,0.004207573632538569,0.033660589060308554,0.019635343618513323,0.030855539971949508,0.03225806451612903,0.025245441795231416,0.02664796633941094,0.02244039270687237,0.0,0.0,0.029453015427769985,0.0,0.0,0.009817671809256662,0.0,0.033660589060308554,0.009817671809256662,0.033660589060308554,0.033660589060308554,0.0,0.005610098176718092,0.033660589060308554,0.033660589060308554,0.033660589060308554,0.02664796633941094,0.0,0.0,0.0,0.0,0.029453015427769985,0.033660589060308554,0.033660589060308554,0.029453015427769985,0.033660589060308554,0.011220196353436185,0.0,0.029453015427769985,0.025245441795231416,0.025245441795231416,0.033660589060308554,0.011220196353436185,0.0,0.0,0.0,0.033660589060308554,0.023842917251051893,0.0,0.0,0.030855539971949508,0.0,0.0,0.0070126227208976155,0.023842917251051893,0.0,0.033660589060308554,0.004207573632538569,0.029453015427769985
F7,0.012345679012345678,0.030864197530864196,0.037037037037037035,0.030864197530864196,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.024691358024691357,0.012345679012345678,0.024691358024691357,0.006172839506172839,0.0,0.030864197530864196,0.0,0.0,0.006172839506172839,0.0,0.030864197530864196,0.006172839506172839,0.024691358024691357,0.030864197530864196,0.0,0.043209876543209874,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.012345679012345678,0.012345679012345678,0.0,0.012345679012345678,0.024691358024691357,0.030864197530864196,0.024691358024691357,0.030864197530864196,0.024691358024691357,0.030864197530864196,0.012345679012345678,0.030864197530864196,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.018518518518518517,0.0,0.0,0.0,0.024691358024691357,0.012345679012345678,0.0,0.0,0.018518518518518517,0.0,0.006172839506172839,0.0,0.030864197530864196,0.0,0.030864197530864196,0.006172839506172839,0.024691358024691357
FT9,0.007741935483870968,0.02838709677419355,0.003870967741935484,0.03870967741935484,0.01806451612903226,0.02967741935483871,0.03354838709677419,0.023225806451612905,0.024516129032258065,0.02064516129032258,0.0,0.0,0.027096774193548386,0.0,0.0,0.00903225806451613,0.0,0.03096774193548387,0.00903225806451613,0.03870967741935484,0.03096774193548387,0.0,0.005161290322580645,0.03096774193548387,0.03870967741935484,0.03096774193548387,0.024516129032258065,0.0,0.0,0.0,0.0,0.027096774193548386,0.04258064516129032,0.04,0.027096774193548386,0.03225806451612903,0.01032258064516129,0.0,0.027096774193548386,0.023225806451612905,0.023225806451612905,0.04,0.01032258064516129,0.0,0.0,0.0,0.03870967741935484,0.02193548387096774,0.0,0.0,0.02967741935483871,0.0,0.0,0.0064516129032258064,0.02193548387096774,0.0,0.04258064516129032,0.003870967741935484,0.027096774193548386
FC5,0.01279317697228145,0.029850746268656716,0.0021321961620469083,0.029850746268656716,0.0255863539445629,0.029850746268656716,0.029850746268656716,0.02771855010660981,0.029850746268656716,0.0255863539445629,0.0,0.0,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.0,0.0042643923240938165,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.01279317697228145,0.0,0.029850746268656716,0.02771855010660981,0.02771855010660981,0.029850746268656716,0.014925373134328358,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.0,0.0,0.029850746268656716,0.0,0.0,0.010660980810234541,0.0255863539445629,0.0,0.029850746268656716,0.006396588486140725,0.029850746268656716
FC1,0.00927357032457496,0.02936630602782071,0.0015455950540958269,0.03400309119010819,0.02009273570324575,0.03245749613601236,0.03554868624420402,0.02472952086553323,0.02936630602782071,0.021638330757341576,0.0,0.0,0.027820710973724884,0.0,0.0,0.010819165378670788,0.0,0.03245749613601236,0.010819165378670788,0.03400309119010819,0.03245749613601236,0.0,0.0030911901081916537,0.03245749613601236,0.03400309119010819,0.03245749613601236,0.02627511591962906,0.0,0.0,0.0,0.0,0.027820710973724884,0.03554868624420402,0.03554868624420402,0.027820710973724884,0.03400309119010819,0.00927357032457496,0.0,0.027820710973724884,0.02472952086553323,0.02472952086553323,0.03554868624420402,0.010819165378670788,0.0,0.0,0.0,0.03400309119010819,0.02627511591962906,0.0,0.0,0.03245749613601236,0.0,0.0,0.0077279752704791345,0.023183925811437404,0.0,0.03554868624420402,0.00463678516228748,0.027820710973724884
C3,0.008836524300441826,0.029455081001472753,0.0014727540500736377,0.035346097201767304,0.01914580265095729,0.03240058910162003,0.035346097201767304,0.023564064801178203,0.027982326951399118,0.020618556701030927,0.0,0.0,0.027982326951399118,0.0,0.0,0.010309278350515464,0.0,0.03240058910162003,0.010309278350515464,0.035346097201767304,0.03240058910162003,0.0,0.0029455081001472753,0.03240058910162003,0.035346097201767304,0.03240058910162003,0.025036818851251842,0.0,0.0,0.0,0.0,0.027982326951399118,0.03829160530191458,0.036818851251840944,0.027982326951399118,0.033873343151693665,0.008836524300441826,0.0,0.027982326951399118,0.023564064801178203,0.023564064801178203,0.036818851251840944,0.010309278350515464,0.0,0.0,0.0,0.035346097201767304,0.025036818851251842,0.0,0.0,0.03240058910162003,0.0,0.0,0.007363770250368188,0.022091310751104567,0.0,0.03829160530191458,0.004418262150220913,0.027982326951399118
CP5,0.010309278350515464,0.030927835051546393,0.003436426116838488,0.030927835051546393,0.024054982817869417,0.030927835051546393,0.030927835051546393,0.027491408934707903,0.027491408934707903,0.024054982817869417,0.0,0.0,0.030927835051546393,0.0,0.0,0.012027491408934709,0.0,0.030927835051546393,0.012027491408934709,0.030927835051546393,0.030927835051546393,0.0,0.005154639175257732,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.029209621993127148,0.0,0.0,0.0,0.0,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.012027491408934709,0.0,0.030927835051546393,0.027491408934707903,0.027491408934707903,0.030927835051546393,0.013745704467353952,0.0,0.0,0.0,0.030927835051546393,0.02577319587628866,0.0,0.0,0.030927835051546393,0.0,0.0,0.00859106529209622,0.02577319587628866,0.0,0.030927835051546393,0.005154639175257732,0.029209621993127148
CP1,0.008896797153024912,0.030249110320284697,0.0,0.033807829181494664,0.021352313167259787,0.033807829181494664,0.033807829181494664,0.02491103202846975,0.030249110320284697,0.021352313167259787,0.0,0.0,0.028469750889679714,0.0,0.0,0.012455516014234875,0.0,0.03202846975088968,0.012455516014234875,0.033807829181494664,0.03202846975088968,0.0,0.0017793594306049821,0.03202846975088968,0.033807829181494664,0.03202846975088968,0.026690391459074734,0.0,0.0,0.0,0.0,0.028469750889679714,0.033807829181494664,0.033807829181494664,0.028469750889679714,0.033807829181494664,0.008896797153024912,0.0,0.028469750889679714,0.02491103202846975,0.02491103202846975,0.033807829181494664,0.010676156583629894,0.0,0.0,0.0,0.033807829181494664,0.026690391459074734,0.0,0.0,0.033807829181494664,0.0,0.0,0.008896797153024912,0.023131672597864767,0.0,0.033807829181494664,0.005338078291814947,0.028469750889679714
Pz,0.011214953271028037,0.029906542056074768,0.003738317757009346,0.029906542056074768,0.026168224299065422,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.028037383177570093,0.026168224299065422,0.0,0.0,0.029906542056074768,0.0,0.0,0.013084112149532711,0.0,0.029906542056074768,0.013084112149532711,0.029906542056074768,0.029906542056074768,0.0,0.005607476635514018,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.0,0.0,0.0,0.0,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.013084112149532711,0.0,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.029906542056074768,0.014953271028037384,0.0,0.0,0.0,0.029906542056074768,0.026168224299065422,0.0,0.0,0.029906542056074768,0.0,0.0,0.007476635514018692,0.028037383177570093,0.0,0.029906542056074768,0.005607476635514018,0.029906542056074768
