,Fp1,F7,FT9,P7,TP10,Fp2,P5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.2624113475177305,0.0,0.0,0.2127659574468085,0.2553191489361702,0.2695035460992908,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.48717948717948717
TP10,0.0,0.23333333333333334,0.0,0.0,0.2833333333333333,0.24166666666666667,0.24166666666666667,0.0
Fp2,0.0,0.2518518518518518,0.0,0.0,0.22962962962962963,0.25925925925925924,0.25925925925925924,0.0
P5,0.0,0.2235294117647059,0.0,0.0,0.18235294117647058,0.21176470588235294,0.38235294117647056,0.0
AF8,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
