,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.038461538461538464,0.05128205128205128,0.05128205128205128,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.02564102564102564,0.05128205128205128,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.01282051282051282,0.05128205128205128,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0
Fz,0.033707865168539325,0.0449438202247191,0.0449438202247191,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.056179775280898875,0.0,0.02247191011235955,0.056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.011235955056179775,0.056179775280898875,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0
F3,0.033707865168539325,0.0449438202247191,0.0449438202247191,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.056179775280898875,0.0,0.02247191011235955,0.056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.011235955056179775,0.056179775280898875,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0
F7,0.0,0.0,0.0,0.0748663101604278,0.0374331550802139,0.0,0.0,0.0,0.0,0.0,0.0,0.08021390374331551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08021390374331551,0.0,0.0,0.0,0.0,0.0,0.0855614973262032,0.0,0.0,0.0374331550802139,0.0,0.0,0.06951871657754011,0.0,0.0855614973262032,0.0,0.08021390374331551,0.0855614973262032,0.0855614973262032,0.0,0.0855614973262032,0.026737967914438502,0.0,0.03208556149732621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0481283422459893,0.0,0.0
FT9,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.07,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
FC5,0.017341040462427744,0.023121387283236993,0.023121387283236993,0.0,0.0,0.08092485549132948,0.07514450867052024,0.023121387283236993,0.08670520231213873,0.08092485549132948,0.07514450867052024,0.0,0.011560693641618497,0.06358381502890173,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.07514450867052024,0.0,0.0,0.0,0.023121387283236993,0.0,0.0,0.0,0.005780346820809248,0.07514450867052024,0.0,0.0,0.017341040462427744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468208092485549,0.0,0.0,0.023121387283236993,0.0,0.0,0.0,0.06358381502890173,0.08670520231213873,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.023121387283236993,0.0
FC1,0.01744186046511628,0.023255813953488372,0.023255813953488372,0.0,0.0,0.08139534883720931,0.0755813953488372,0.023255813953488372,0.0872093023255814,0.08139534883720931,0.0755813953488372,0.0,0.011627906976744186,0.06395348837209303,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0755813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.005813953488372093,0.0755813953488372,0.0,0.0,0.01744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.06395348837209303,0.0872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0
C3,0.033707865168539325,0.0449438202247191,0.0449438202247191,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.056179775280898875,0.0,0.02247191011235955,0.056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.011235955056179775,0.056179775280898875,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0
T7,0.016574585635359115,0.022099447513812154,0.022099447513812154,0.0,0.0,0.08287292817679558,0.07734806629834254,0.022099447513812154,0.08839779005524862,0.08287292817679558,0.07734806629834254,0.0,0.011049723756906077,0.06077348066298342,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.07734806629834254,0.0,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,0.0055248618784530384,0.07734806629834254,0.0,0.0,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03314917127071823,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,0.06077348066298342,0.08839779005524862,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.022099447513812154,0.0
TP9,0.015706806282722512,0.020942408376963352,0.020942408376963352,0.0,0.0,0.07853403141361257,0.07329842931937172,0.020942408376963352,0.08376963350785341,0.10471204188481675,0.07329842931937172,0.0,0.010471204188481676,0.05759162303664921,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.07329842931937172,0.0,0.0,0.0,0.020942408376963352,0.0,0.0,0.0,0.005235602094240838,0.07329842931937172,0.0,0.0,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031413612565445025,0.0,0.0,0.020942408376963352,0.0,0.0,0.0,0.05759162303664921,0.11518324607329843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020942408376963352,0.0
