,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.017673054070112895,0.014638294711824124,0.01527480689245395,0.01765597147950089,0.017690136660724897,0.014393939393939395,0.017036541889483066,0.017349227569815807,0.015729352346999407,0.017332144979203802,0.01755941770647653,0.01755941770647653,0.016627302436125965,0.01755941770647653,0.017542335115864525,0.017542335115864525,0.017263814616755795,0.0,0.017332144979203802,0.016365864527629233,0.017332144979203802,0.01625222816399287,0.015729352346999407,0.01715017825311943,0.017542335115864525,0.01559863339275104,0.01715017825311943,0.015729352346999407,0.017349227569815807,0.017542335115864525,0.015842988710635768,0.017542335115864525,0.01747994652406417,0.016627302436125965,0.017218508615567438,0.015729352346999407,0.017394533571004157,0.016382947118241238,0.017445781342840166,0.014882650029708852,0.014638294711824124,0.015502079619726678,0.015729352346999407,0.017525252525252527,0.01599079025549614,0.017218508615567438,0.01701945929887106,0.01701945929887106,0.015030451574569222,0.01625222816399287,0.017332144979203802,0.017167260843731432,0.017673054070112895,0.015729352346999407,0.017542335115864525,0.014882650029708852,0.016121509209744506,0.015291889483065955,0.017411616161616163,0.017332144979203802,0.017542335115864525
Fz,0.016414424136682412,0.017877922063515836,0.017511621697215467,0.016698756575460015,0.016454556331259772,0.018040154380193317,0.016779020964614734,0.0158039235261818,0.016983089014237618,0.015926023648281922,0.01633245620915965,0.016454556331259772,0.016089959503327447,0.016454556331259772,0.016414424136682412,0.016576656453359893,0.016860988892137496,0.0,0.015926023648281922,0.016860988892137496,0.015926023648281922,0.016738888770037375,0.016738888770037375,0.016576656453359893,0.016414424136682412,0.016576656453359893,0.016738888770037375,0.016738888770037375,0.0158039235261818,0.016860988892137496,0.016860988892137496,0.016414424136682412,0.0158039235261818,0.016738888770037375,0.0158039235261818,0.017349389380537983,0.016698756575460015,0.016576656453359893,0.01617022389248217,0.01743135730806075,0.01759358962473823,0.016616788647937253,0.016738888770037375,0.016860988892137496,0.016576656453359893,0.015926023648281922,0.016738888770037375,0.016738888770037375,0.0184867191356484,0.016738888770037375,0.016048123770382044,0.016454556331259772,0.016738888770037375,0.016738888770037375,0.016576656453359893,0.017471489502638108,0.016738888770037375,0.017551753891792827,0.016738888770037375,0.015926023648281922,0.016576656453359893
F3,0.016563447659719163,0.016859836821003747,0.017338997517014856,0.0168321182529692,0.016593909582173584,0.016890298743458168,0.016743475840025814,0.01596792598273012,0.01695122258836701,0.01608703031812793,0.016325238988923546,0.016593909582173584,0.016114748886162475,0.016593909582173584,0.016563447659719163,0.016713013917571393,0.01698168451082143,0.0,0.01608703031812793,0.01698168451082143,0.01608703031812793,0.016862580175423622,0.016713013917571393,0.016713013917571393,0.016563447659719163,0.016563447659719163,0.016862580175423622,0.016713013917571393,0.01596792598273012,0.01698168451082143,0.0168321182529692,0.016563447659719163,0.01596792598273012,0.016862580175423622,0.01596792598273012,0.017308535594560435,0.0168321182529692,0.016713013917571393,0.016325238988923546,0.016859836821003747,0.016710270563151518,0.016593909582173584,0.016713013917571393,0.01698168451082143,0.016713013917571393,0.01608703031812793,0.016862580175423622,0.016862580175423622,0.01760766811026489,0.016862580175423622,0.016206134653525738,0.016593909582173584,0.016862580175423622,0.016713013917571393,0.016713013917571393,0.016859836821003747,0.016862580175423622,0.017488563774867082,0.016862580175423622,0.01608703031812793,0.016713013917571393
F7,0.01758905828484534,0.014784016273859862,0.01542401361760514,0.01757081444902242,0.01760730212066825,0.0145389636378555,0.017212357412927336,0.017135440684482445,0.01576422681787731,0.017248845084573167,0.01760730212066825,0.017475653884754614,0.016535872397536226,0.017475653884754614,0.0174574100489317,0.0174574100489317,0.017307517977195146,0.0,0.017248845084573167,0.01640422416162259,0.017248845084573167,0.016290819761531863,0.01576422681787731,0.017194113577104424,0.0174574100489317,0.015632578581963673,0.017194113577104424,0.01576422681787731,0.017135440684482445,0.0174574100489317,0.015877631217968036,0.0174574100489317,0.017135440684482445,0.016667520633449867,0.017135440684482445,0.015877631217968036,0.017439166213108787,0.016422467997445504,0.01736224948466389,0.015029068909864223,0.014784016273859862,0.015537418017695863,0.01576422681787731,0.01757081444902242,0.01602752328970459,0.017135440684482445,0.017062465341190783,0.017062465341190783,0.015310609217514417,0.016290819761531863,0.017248845084573167,0.017212357412927336,0.01758905828484534,0.01576422681787731,0.0174574100489317,0.015029068909864223,0.016159171525618226,0.015442257453428056,0.0174574100489317,0.017248845084573167,0.0174574100489317
FT9,0.017686790036815347,0.01454838487440888,0.015183372240735713,0.017668524202201497,0.017705055871429197,0.014436000068834592,0.017051802670488513,0.01736790145470634,0.015632911463032858,0.017349635620092486,0.017574405231241062,0.017574405231241062,0.016641584915310252,0.017574405231241062,0.01755613939662721,0.01755613939662721,0.017276572281637086,0.0,0.017349635620092486,0.016380283634933976,0.017349635620092486,0.01626789882935969,0.015745296268607142,0.017164187476062798,0.01755613939662721,0.015614645628419008,0.017164187476062798,0.015745296268607142,0.01736790145470634,0.01755613939662721,0.01585768107418143,0.01755613939662721,0.017498552094894475,0.016641584915310252,0.017237250814518202,0.015632911463032858,0.01740722292182522,0.01639854946954783,0.017462020425666774,0.014791420320171302,0.01454838487440888,0.015408141851884286,0.015745296268607142,0.017537873562013362,0.01600659754898342,0.017237250814518202,0.017033536835874663,0.017033536835874663,0.015070987435161425,0.01626789882935969,0.017349635620092486,0.01718245331067665,0.017686790036815347,0.015745296268607142,0.01755613939662721,0.014791420320171302,0.016137248189171553,0.015201638075349563,0.017425488756439074,0.017349635620092486,0.01755613939662721
FC5,0.016422038365455912,0.017997648035073574,0.017509962104812662,0.016703398623531346,0.01645955565840089,0.01815708681058378,0.016618994433911093,0.015812430952629773,0.016984758881606776,0.015774913659684794,0.016178195400325456,0.01645955565840089,0.0159437220389253,0.01645955565840089,0.016422038365455912,0.016581477140966118,0.01686283739904155,0.0,0.015934352435195,0.01686283739904155,0.015934352435195,0.01674091591647632,0.01674091591647632,0.016581477140966118,0.016422038365455912,0.016581477140966118,0.01674091591647632,0.01674091591647632,0.015812430952629773,0.01686283739904155,0.01686283739904155,0.016422038365455912,0.015812430952629773,0.01674091591647632,0.015812430952629773,0.01735052332930246,0.016703398623531346,0.016581477140966118,0.016178195400325456,0.01755684900148794,0.017716287776998144,0.016618994433911093,0.01674091591647632,0.01686283739904155,0.016581477140966118,0.015774913659684794,0.01674091591647632,0.01674091591647632,0.018438447068659214,0.01674091591647632,0.01605627391776023,0.01645955565840089,0.01674091591647632,0.01674091591647632,0.016581477140966118,0.017594366294432916,0.01674091591647632,0.017547479397757637,0.01674091591647632,0.015934352435195,0.016581477140966118
FC1,0.01726827032757288,0.015051758478897498,0.015598804430757455,0.017383345126191982,0.017289957016918767,0.014936683680278395,0.017289957016918767,0.01680797113309647,0.016059103625233863,0.01692304593171557,0.017289957016918767,0.017289957016918767,0.016310939911817958,0.017289957016918767,0.01726827032757288,0.01726827032757288,0.017383345126191982,0.0,0.01692304593171557,0.016721224375712922,0.01692304593171557,0.016606149577093818,0.016059103625233863,0.01726827032757288,0.01726827032757288,0.015922342137268876,0.01726827032757288,0.016059103625233863,0.01680797113309647,0.017405031815537868,0.016174178423852967,0.01713150883960789,0.01680797113309647,0.016857985863677913,0.01680797113309647,0.016059103625233863,0.017383345126191982,0.016606149577093818,0.01703812073033467,0.015188519966862487,0.015051758478897498,0.015828954027995657,0.016059103625233863,0.01752010661415697,0.016332626601163844,0.01680797113309647,0.01713150883960789,0.01713150883960789,0.015735565918722445,0.016606149577093818,0.01692304593171557,0.017153195528953776,0.017405031815537868,0.016059103625233863,0.01726827032757288,0.015188519966862487,0.01646938808912883,0.015735565918722445,0.017405031815537868,0.01692304593171557,0.01726827032757288
C3,0.01778243926964554,0.014377021039834247,0.015013682478519112,0.01765260286351726,0.017794959861602067,0.014129868819534219,0.017015941424832398,0.017794959861602067,0.015482945735206113,0.01766512345547379,0.01778243926964554,0.01766512345547379,0.016496595800319286,0.01766512345547379,0.01765260286351726,0.01765260286351726,0.01713325723900415,0.0,0.01778243926964554,0.016236922988062726,0.01766512345547379,0.01611960717389098,0.015600261549377863,0.017015941424832398,0.01765260286351726,0.015470425143249585,0.017015941424832398,0.015600261549377863,0.017794959861602067,0.017405450643217232,0.015717577363549614,0.01765260286351726,0.017924796267730345,0.016496595800319286,0.01766512345547379,0.015482945735206113,0.017392930051260705,0.016249443580019257,0.01766512345547379,0.014624173260134276,0.014377021039834247,0.015248314106862611,0.015600261549377863,0.017392930051260705,0.015859934361634423,0.01766512345547379,0.01688610501870412,0.01688610501870412,0.014766530258219083,0.01611960717389098,0.01766512345547379,0.017275614237088954,0.01778243926964554,0.015600261549377863,0.01765260286351726,0.014624173260134276,0.0159897707677627,0.015026203070475641,0.017275614237088954,0.01766512345547379,0.01765260286351726
T7,0.016700748338214645,0.016135556566823413,0.016734538297880616,0.016966449244077277,0.016734538297880616,0.016019601093725085,0.017034029163409216,0.016120970972722994,0.01685049377097895,0.016236926445821323,0.016618582824782284,0.016734538297880616,0.016251512039921742,0.016734538297880616,0.016700748338214645,0.01685049377097895,0.017116194676841577,0.0,0.016236926445821323,0.017000239203743245,0.016236926445821323,0.016884283730644916,0.016734538297880616,0.01685049377097895,0.016700748338214645,0.016584792865116313,0.017000239203743245,0.016734538297880616,0.016120970972722994,0.017000239203743245,0.01685049377097895,0.016700748338214645,0.016120970972722994,0.017000239203743245,0.016120970972722994,0.017082404717175606,0.016966449244077277,0.016734538297880616,0.016468837392017984,0.016285301999587713,0.016135556566823413,0.016502627351683955,0.016734538297880616,0.017116194676841577,0.016734538297880616,0.016236926445821323,0.017000239203743245,0.017000239203743245,0.016884283730644916,0.016884283730644916,0.016352881918919655,0.016734538297880616,0.017000239203743245,0.016734538297880616,0.01685049377097895,0.016285301999587713,0.016884283730644916,0.016884283730644916,0.017000239203743245,0.016236926445821323,0.01685049377097895
TP9,0.017815087938867533,0.014497276234640137,0.015024841520844306,0.017683196617316488,0.017830996889738916,0.014249402542409438,0.017039648960432665,0.0175990321483796,0.015488771003562933,0.017583123197508217,0.017815087938867533,0.017699105568187875,0.016512083674228496,0.017699105568187875,0.017683196617316488,0.017683196617316488,0.017155631331112323,0.0,0.017583123197508217,0.016248301031126414,0.017583123197508217,0.016132318660446756,0.015604753374242587,0.017039648960432665,0.017683196617316488,0.015472862052691546,0.017039648960432665,0.015604753374242587,0.0175990321483796,0.01743532292508579,0.015720735744922245,0.017683196617316488,0.017730923469930646,0.016512083674228496,0.017467140826828563,0.015488771003562933,0.017419413974214405,0.016264209981997797,0.017699105568187875,0.014629167556191178,0.014497276234640137,0.015256806262203618,0.015604753374242587,0.017419413974214405,0.01586853601734467,0.017467140826828563,0.016907757638881624,0.016907757638881624,0.014892950199293264,0.016132318660446756,0.017583123197508217,0.01730343160353475,0.017815087938867533,0.015604753374242587,0.017683196617316488,0.014629167556191178,0.016000427338895715,0.015156732842395347,0.01730343160353475,0.017583123197508217,0.017683196617316488
