,F7,F4,Fp2,AF7,AF3,CPz,AF8,F2
F7,0.36512455516014236,0.0,0.09679715302491103,0.17935943060498222,0.0,0.08256227758007118,0.0,0.27615658362989326
F4,0.0,0.36944270507201,0.0,0.0,0.22041327489041954,0.10958046336881654,0.3005635566687539,0.0
Fp2,0.1297709923664122,0.0,0.37213740458015265,0.28053435114503816,0.0,0.039122137404580155,0.0,0.1784351145038168
AF7,0.17722419928825622,0.0,0.2099644128113879,0.3295373665480427,0.0,0.06405693950177936,0.0,0.21921708185053382
AF3,0.0,0.20647058823529413,0.0,0.0,0.37823529411764706,0.16294117647058823,0.2523529411764706,0.0
CPz,0.07636603028308098,0.1152073732718894,0.026991441737985518,0.05859117840684661,0.1836734693877551,0.36142198815009874,0.11454904542462147,0.06319947333772219
AF8,0.0,0.2858837485172005,0.0,0.0,0.2556346381969158,0.10320284697508897,0.3552787663107948,0.0
F2,0.2676348547717842,0.0,0.13001383125864455,0.21369294605809128,0.0,0.06639004149377593,0.0,0.32226832641770403
