,F7,F4,Fp2,AF7,AF3,CPz,AF8,F2
F7,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
F4,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
