,F7,Cz,FT10,F4,Fp2,AF7,AF8,F2
F7,0.19090909090909092,0.18181818181818182,0.0,0.0,0.20909090909090908,0.20909090909090908,0.0,0.20909090909090908
Cz,0.11666666666666667,0.22777777777777777,0.0,0.0,0.2388888888888889,0.2388888888888889,0.0,0.17777777777777778
FT10,0.0,0.0,0.3302325581395349,0.33488372093023255,0.0,0.0,0.33488372093023255,0.0
F4,0.0,0.0,0.32,0.3422222222222222,0.0,0.0,0.3377777777777778,0.0
Fp2,0.07773851590106007,0.14840989399293286,0.0,0.0,0.3286219081272085,0.3250883392226148,0.0,0.12014134275618374
AF7,0.07719298245614035,0.14736842105263157,0.0,0.0,0.3298245614035088,0.3263157894736842,0.0,0.11929824561403508
AF8,0.0,0.0,0.32,0.3422222222222222,0.0,0.0,0.3377777777777778,0.0
F2,0.13548387096774195,0.2,0.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.2129032258064516
