,F7,F4,Fp2,AF7,AF3,CPz,AF8,F2
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.4954128440366973,0.0,0.0,0.0,0.0,0.5045871559633027,0.0
Fp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.48672566371681414,0.0,0.0,0.0,0.0,0.5132743362831859,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
