,F7,F4,Fp2,AF7,AF3,CPz,AF8,F2
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.22916666666666666,0.0
Fp2,0.0,0.0,0.6764705882352942,0.3235294117647059,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5151515151515151,0.48484848484848486,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.47619047619047616,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
