,FC5,FT10,F4,Fp2,AF7,AF3,AFz,AF8
FC5,0.5198412698412699,0.2896825396825397,0.0,0.0,0.0,0.0,0.19047619047619047,0.0
FT10,0.37823834196891193,0.37305699481865284,0.0,0.0,0.0,0.0,0.24870466321243523,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3356643356643357,0.3356643356643357,0.0,0.0,0.0,0.0,0.32867132867132864,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
