,F7,F4,Fp2,AF7,AF3,CPz,AF8,F2
F7,0.21052631578947367,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
F4,0.0,0.359375,0.0,0.0,0.28125,0.0,0.359375,0.0
Fp2,0.0273972602739726,0.0,0.3356164383561644,0.3493150684931507,0.0,0.0,0.0,0.2876712328767123
AF7,0.025477707006369428,0.0,0.3184713375796178,0.36942675159235666,0.0,0.0,0.0,0.28662420382165604
AF3,0.0,0.33540372670807456,0.0,0.0,0.32919254658385094,0.0,0.33540372670807456,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.359375,0.0,0.0,0.28125,0.0,0.359375,0.0
F2,0.027586206896551724,0.0,0.296551724137931,0.32413793103448274,0.0,0.0,0.0,0.35172413793103446
