,cuneus-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-lh,0.6509433962264151,0.0,0.27358490566037735,0.0,0.07547169811320754,0.0,0.0,0.0
entorhinal-lh,0.0,0.576271186440678,0.0,0.2033898305084746,0.0,0.1440677966101695,0.07627118644067797,0.0
frontalpole-rh,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.2682926829268293,0.0,0.3902439024390244,0.0,0.10975609756097561,0.23170731707317074,0.0
lateralorbitofrontal-lh,0.10101010101010101,0.0,0.0,0.0,0.797979797979798,0.0,0.10101010101010101,0.0
parahippocampal-lh,0.0,0.21739130434782608,0.0,0.11956521739130435,0.0,0.6630434782608695,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.07692307692307693,0.0,0.18681318681318682,0.13186813186813187,0.0,0.6043956043956044,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
