,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.18577981651376146,0.16972477064220184,0.0,0.16055045871559634,0.0,0.18807339449541285,0.1743119266055046,0.12155963302752294
frontalpole-rh,0.16379310344827586,0.1853448275862069,0.0,0.17672413793103448,0.0,0.1875,0.1875,0.09913793103448276
isthmuscingulate-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.13926499032882012,0.16247582205029013,0.0,0.21470019342359767,0.0,0.18568665377176016,0.21663442940038685,0.08123791102514506
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.15045871559633028,0.1596330275229358,0.0,0.1724770642201835,0.0,0.21467889908256882,0.1834862385321101,0.11926605504587157
rostralanteriorcingulate-rh,0.143646408839779,0.16022099447513813,0.0,0.20441988950276244,0.0,0.1878453038674033,0.2154696132596685,0.08839779005524862
rostralmiddlefrontal-lh,0.1559633027522936,0.1345565749235474,0.0,0.12232415902140673,0.0,0.1926605504587156,0.14067278287461774,0.25382262996941896
