,Fp1,FT9,Fp2,AF7,AF3,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.27906976744186046,0.0,0.0,0.2666112956810631,0.2516611295681063,0.12292358803986711,0.07973421926910298
Fp2,0.0,0.0,0.8052884615384616,0.19471153846153846,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.12116564417177914,0.6288343558282209,0.0,0.25,0.0,0.0
AF3,0.0,0.20795306388526727,0.0,0.0,0.44132985658409385,0.2014341590612777,0.0984354628422425,0.05084745762711865
F5,0.0,0.16504329004329005,0.0,0.08928571428571429,0.16937229437229437,0.4329004329004329,0.06168831168831169,0.0817099567099567
PO8,0.0,0.17464114832535885,0.0,0.0,0.17822966507177032,0.1339712918660287,0.48564593301435405,0.02751196172248804
AF8,0.0,0.17375886524822695,0.0,0.0,0.14184397163120568,0.2712765957446808,0.044326241134751775,0.36879432624113473
