,Fp1,TP9,Fp2,AF7,FT7,PO3,FT8,AF8
Fp1,0.3333333333333333,0.0,0.37037037037037035,0.2962962962962963,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3448275862068966,0.0,0.3793103448275862,0.27586206896551724,0.0,0.0,0.0,0.0
AF7,0.3333333333333333,0.0,0.375,0.2916666666666667,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
