,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.4722222222222222,0.0,0.0,0.5277777777777778,0.0,0.0
Fp2,0.0,0.0,0.0,0.6521739130434783,0.21739130434782608,0.0,0.0,0.13043478260869565
AF7,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464,0.0,0.0,0.23076923076923078
F5,0.0,0.0,0.475,0.0,0.0,0.525,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.2727272727272727
