,Fp1,F7,FT10,F4,Fp2,C5,AF8,F2
Fp1,0.23880597014925373,0.0,0.0,0.0,0.26865671641791045,0.23880597014925373,0.2537313432835821,0.0
F7,0.0,0.34615384615384615,0.21153846153846154,0.07692307692307693,0.0,0.0,0.0,0.36538461538461536
FT10,0.0,0.3055555555555556,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,0.3055555555555556
F4,0.0,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.2631578947368421
Fp2,0.2361111111111111,0.0,0.0,0.0,0.2777777777777778,0.2222222222222222,0.2638888888888889,0.0
C5,0.23333333333333334,0.0,0.0,0.0,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.0
AF8,0.2361111111111111,0.0,0.0,0.0,0.2777777777777778,0.2222222222222222,0.2638888888888889,0.0
F2,0.0,0.35185185185185186,0.2037037037037037,0.07407407407407407,0.0,0.0,0.0,0.37037037037037035
