,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3888888888888889,0.3333333333333333,0.0,0.2777777777777778,0.0,0.0,0.0
FT10,0.0,0.36363636363636365,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5757575757575758,0.0,0.0,0.0,0.42424242424242425
AF7,0.0,0.35294117647058826,0.35294117647058826,0.0,0.29411764705882354,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.48148148148148145
