,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0
CPz,0.022727272727272728,0.0,0.0,0.0,0.0,0.09090909090909091,0.8863636363636364,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
