,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.375,0.0,0.0,0.375,0.25,0.0
Fp2,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.4117647058823529
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.375,0.0,0.0,0.375,0.25,0.0
CPz,0.0,0.0,0.375,0.0,0.0,0.375,0.25,0.0
AF8,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.52
