,Fp1,F7,FT10,F4,Fp2,C5,AF8,F2
Fp1,0.56,0.0,0.0,0.0,0.44,0.0,0.0,0.0
F7,0.0,0.25,0.375,0.0,0.0,0.0,0.375,0.0
FT10,0.0,0.1,0.65,0.0,0.0,0.0,0.25,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5238095238095238,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
