,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142,0.0
FT10,0.0,0.48,0.44,0.0,0.0,0.0,0.08,0.0
Fp2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.375,0.375,0.0,0.0,0.0,0.25,0.0
AF8,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453
