,CP1,P8,FT10,Fp2,AF7,F5,CPz,AF8
CP1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.4963768115942029,0.08333333333333333,0.11956521739130435,0.25,0.014492753623188406,0.014492753623188406,0.021739130434782608
FT10,0.0,0.0729483282674772,0.49544072948328266,0.030395136778115502,0.0425531914893617,0.21580547112462006,0.0121580547112462,0.13069908814589665
Fp2,0.0,0.11258278145695365,0.03642384105960265,0.5165562913907285,0.16225165562913907,0.023178807947019868,0.0033112582781456954,0.1456953642384106
AF7,0.0,0.2679245283018868,0.06415094339622641,0.18867924528301888,0.4377358490566038,0.026415094339622643,0.0037735849056603774,0.011320754716981131
F5,0.0,0.016835016835016835,0.24242424242424243,0.02356902356902357,0.020202020202020204,0.46464646464646464,0.026936026936026935,0.2053872053872054
CPz,0.013333333333333334,0.12,0.08,0.02666666666666667,0.013333333333333334,0.12,0.6,0.02666666666666667
AF8,0.0,0.026755852842809364,0.13043478260869565,0.1505016722408027,0.013377926421404682,0.20066889632107024,0.0033444816053511705,0.47491638795986624
