,FT9,TP9,FT10,F4,AF7,FC3,F6,AF8
FT9,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25
TP9,0.0,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666
FT10,0.0,0.075,0.35,0.25,0.0,0.0,0.0,0.325
F4,0.0,0.08823529411764706,0.3235294117647059,0.2647058823529412,0.0,0.0,0.0,0.3235294117647059
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25
AF8,0.0,0.07894736842105263,0.34210526315789475,0.2631578947368421,0.0,0.0,0.0,0.3157894736842105
