,FT9,TP9,FT10,F4,AF7,FC3,F6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.375,0.0,0.125,0.5,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0
F6,0.0,0.0,0.0,0.1875,0.0,0.0625,0.75,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
