,bankssts-lh,entorhinal-lh,frontalpole-lh,medialorbitofrontal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.453781512605042,0.0,0.08403361344537816,0.0,0.10084033613445378,0.14285714285714285,0.2184873949579832
frontalpole-lh,0.0,0.0,0.5522388059701493,0.2835820895522388,0.0,0.029850746268656716,0.13432835820895522,0.0
medialorbitofrontal-lh,0.0,0.04597701149425287,0.25287356321839083,0.43103448275862066,0.0,0.08620689655172414,0.16666666666666666,0.017241379310344827
supramarginal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
temporalpole-lh,0.0,0.08771929824561403,0.017543859649122806,0.11403508771929824,0.0,0.5263157894736842,0.21052631578947367,0.043859649122807015
temporalpole-rh,0.0,0.10204081632653061,0.10884353741496598,0.1836734693877551,0.0,0.19047619047619047,0.3469387755102041,0.06802721088435375
transversetemporal-rh,0.0,0.23577235772357724,0.0,0.04065040650406504,0.0,0.056910569105691054,0.0975609756097561,0.5691056910569106
