,entorhinal-lh,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.43410852713178294,0.05426356589147287,0.015503875968992248,0.13178294573643412,0.14728682170542637,0.05426356589147287,0.07751937984496124,0.08527131782945736
fusiform-lh,0.06060606060606061,0.5909090909090909,0.09090909090909091,0.0,0.25757575757575757,0.0,0.0,0.0
lingual-lh,0.0,0.34782608695652173,0.30434782608695654,0.0,0.34782608695652173,0.0,0.0,0.0
middletemporal-lh,0.28378378378378377,0.0,0.0,0.44594594594594594,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.0
parahippocampal-lh,0.2,0.28,0.10666666666666667,0.02666666666666667,0.38666666666666666,0.0,0.0,0.0
pericalcarine-rh,0.14516129032258066,0.0,0.0,0.25806451612903225,0.0,0.5967741935483871,0.0,0.0
temporalpole-lh,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.09523809523809523
temporalpole-rh,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.5769230769230769
