,entorhinal-lh,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.352112676056338,0.11971830985915492,0.13145539906103287,0.13615023474178403,0.09624413145539906,0.04460093896713615,0.09389671361502347,0.025821596244131457
fusiform-lh,0.10218978102189781,0.3357664233576642,0.20924574209245742,0.072992700729927,0.1678832116788321,0.0170316301703163,0.09002433090024331,0.004866180048661801
lingual-lh,0.1029082774049217,0.20134228187919462,0.3579418344519016,0.09395973154362416,0.116331096196868,0.0,0.1029082774049217,0.024608501118568233
middletemporal-lh,0.19814241486068113,0.11145510835913312,0.14241486068111456,0.37770897832817335,0.04643962848297214,0.07739938080495357,0.04643962848297214,0.0
parahippocampal-lh,0.103125,0.203125,0.1375,0.03125,0.390625,0.0,0.11875,0.015625
pericalcarine-rh,0.1038961038961039,0.03463203463203463,0.004329004329004329,0.12554112554112554,0.0,0.670995670995671,0.0,0.06060606060606061
temporalpole-lh,0.1387900355871886,0.12455516014234876,0.1423487544483986,0.03558718861209965,0.14590747330960854,0.0,0.40569395017793597,0.0071174377224199285
temporalpole-rh,0.04390243902439024,0.0,0.06341463414634146,0.0,0.014634146341463415,0.05853658536585366,0.01951219512195122,0.8
