,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.37142857142857144,0.047619047619047616,0.0,0.2,0.047619047619047616,0.0761904761904762,0.24761904761904763,0.009523809523809525
parsopercularis-lh,0.04918032786885246,0.5409836065573771,0.26229508196721313,0.0,0.0,0.06557377049180328,0.08196721311475409,0.0
parstriangularis-rh,0.0,0.2765957446808511,0.723404255319149,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.25842696629213485,0.0,0.0,0.34831460674157305,0.0898876404494382,0.011235955056179775,0.25842696629213485,0.033707865168539325
rostralmiddlefrontal-lh,0.08620689655172414,0.0,0.0,0.13793103448275862,0.5172413793103449,0.08620689655172414,0.13793103448275862,0.034482758620689655
superiorparietal-rh,0.14285714285714285,0.12244897959183673,0.0,0.0,0.10204081632653061,0.3877551020408163,0.20408163265306123,0.04081632653061224
superiortemporal-rh,0.2222222222222222,0.05982905982905983,0.0,0.19658119658119658,0.06837606837606838,0.06837606837606838,0.3504273504273504,0.03418803418803419
supramarginal-rh,0.0,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.6666666666666666
