,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.20930232558139536,0.18604651162790697,0.13953488372093023,0.13953488372093023,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.0
parstriangularis-rh,0.125,0.16666666666666666,0.125,0.16666666666666666,0.125,0.125,0.16666666666666666,0.0
postcentral-lh,0.056338028169014086,0.08450704225352113,0.323943661971831,0.08450704225352113,0.18309859154929578,0.07042253521126761,0.19718309859154928,0.0
precentral-rh,0.0851063829787234,0.1276595744680851,0.10638297872340426,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.0
rostralmiddlefrontal-lh,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.0967741935483871,0.27419354838709675,0.12903225806451613,0.24193548387096775,0.0
superiorparietal-rh,0.0425531914893617,0.0851063829787234,0.06382978723404255,0.1276595744680851,0.19148936170212766,0.2978723404255319,0.1276595744680851,0.06382978723404255
superiortemporal-rh,0.05405405405405406,0.08108108108108109,0.17567567567567569,0.10810810810810811,0.22972972972972974,0.10810810810810811,0.24324324324324326,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875
