,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.4067796610169492,0.423728813559322,0.0,0.0,0.0,0.05084745762711865,0.11864406779661017,0.0
parstriangularis-rh,0.4067796610169492,0.4406779661016949,0.0,0.0,0.0,0.05084745762711865,0.1016949152542373,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.5172413793103449,0.017241379310344827,0.10344827586206896,0.08620689655172414,0.13793103448275862,0.13793103448275862
superiorparietal-lh,0.0,0.0,0.034482758620689655,0.7931034482758621,0.0,0.0,0.1724137931034483,0.0
superiorparietal-rh,0.0,0.0,0.20689655172413793,0.0,0.6896551724137931,0.0,0.0,0.10344827586206896
superiortemporal-lh,0.1282051282051282,0.1282051282051282,0.07692307692307693,0.0,0.0,0.6666666666666666,0.0,0.0
superiortemporal-rh,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.0,0.0,0.4153846153846154,0.09230769230769231
supramarginal-rh,0.0,0.0,0.16,0.0,0.06,0.0,0.16,0.62
