,frontalpole-lh,insula-lh,lateralorbitofrontal-lh,paracentral-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.2538860103626943,0.0,0.031088082901554404,0.22797927461139897,0.08290155440414508,0.14507772020725387,0.25906735751295334,0.0
insula-lh,0.0,0.4396551724137931,0.13793103448275862,0.0,0.06465517241379311,0.0,0.0,0.3577586206896552
lateralorbitofrontal-lh,0.021108179419525065,0.079155672823219,0.2796833773087071,0.002638522427440633,0.24010554089709762,0.18997361477572558,0.079155672823219,0.10817941952506596
paracentral-rh,0.1990521327014218,0.0,0.0,0.4075829383886256,0.04265402843601896,0.0995260663507109,0.25118483412322273,0.0
parsorbitalis-lh,0.047872340425531915,0.034574468085106384,0.23670212765957446,0.02925531914893617,0.2632978723404255,0.21808510638297873,0.10638297872340426,0.06382978723404255
rostralanteriorcingulate-lh,0.08522727272727272,0.0,0.19886363636363635,0.06534090909090909,0.22727272727272727,0.26136363636363635,0.14772727272727273,0.014204545454545454
rostralmiddlefrontal-lh,0.16501650165016502,0.0,0.0924092409240924,0.18151815181518152,0.1254125412541254,0.16501650165016502,0.2706270627062706,0.0
temporalpole-rh,0.0,0.3253012048192771,0.17269076305220885,0.0,0.10441767068273092,0.028112449799196786,0.0,0.36947791164658633
